"STATECODE","STATE","QUARTER","TAX_THOUSAND","INCREASING_YN"
"TX","Texas",80,10421000,0
"TX","Texas",81,11176000,1
"TX","Texas",82,15373000,1
"TX","Texas",83,11982000,0
"TX","Texas",84,11019000,0
"TX","Texas",85,11859000,1
"TX","Texas",86,16032000,1
"TX","Texas",87,12749000,0
"TX","Texas",88,11645000,0
"TX","Texas",89,12831000,1
"TX","Texas",90,16921000,1
"TX","Texas",91,13749000,0
"TX","Texas",92,12312000,0
"TX","Texas",93,13233000,1
"TX","Texas",94,16437000,1
"TX","Texas",95,13105000,0
"TX","Texas",96,11720000,0
"TX","Texas",97,12612000,1
"TX","Texas",98,15121000,1
"TX","Texas",99,12680000,0
"TX","Texas",100,11652000,0
"TX","Texas",101,13109000,1
"TX","Texas",102,15529000,1
"TX","Texas",103,13323000,0
"TX","Texas",104,13083000,0
"TX","Texas",105,14370000,1
"TX","Texas",106,17524000,1
"TX","Texas",107,15350000,0
"TX","Texas",108,13978000,0
"TX","Texas",109,15217000,1
"TX","Texas",110,18320000,1
"TX","Texas",111,15842000,0
"TX","Texas",112,14689000,0
"TX","Texas",113,15718000,1
"TX","Texas",114,12278000,0
"TX","Texas",115,17848000,1
"TX","Texas",116,13463000,0
"TX","Texas",117,14782000,1
"TX","Texas",118,20298000,1
"TX","Texas",119,18402000,0
"UT","Utah",9,583000,
"UT","Utah",10,1035000,1
"UT","Utah",11,322000,0
"UT","Utah",12,617000,1
"UT","Utah",13,974000,1
"UT","Utah",14,766000,0
"UT","Utah",15,579000,0
"UT","Utah",16,711000,1
"UT","Utah",17,686000,0
"UT","Utah",18,766000,1
"UT","Utah",19,758000,0
"UT","Utah",20,711000,0
"UT","Utah",21,686000,0
"UT","Utah",22,840000,1
"UT","Utah",23,804000,0
"UT","Utah",24,814000,1
"UT","Utah",25,878000,1
"UT","Utah",26,1342000,1
"UT","Utah",27,996000,0
"UT","Utah",28,1030000,1
"UT","Utah",29,878000,0
"UT","Utah",30,1342000,1
"UT","Utah",31,897000,0
"UT","Utah",32,950000,1
"UT","Utah",33,868000,0
"UT","Utah",34,1152000,1
"UT","Utah",35,1039000,0
"UT","Utah",36,962000,0
"UT","Utah",37,914000,0
"UT","Utah",38,1155000,1
"UT","Utah",39,989000,0
"UT","Utah",40,1060000,1
"UT","Utah",41,787000,0
"UT","Utah",42,1092000,1
"UT","Utah",43,994000,0
"UT","Utah",44,1019000,1
"UT","Utah",45,851000,0
"UT","Utah",46,1092000,1
"UT","Utah",47,1014000,0
"UT","Utah",48,1134000,1
"UT","Utah",49,859000,0
"UT","Utah",50,1197000,1
"UT","Utah",51,1103000,0
"UT","Utah",52,1232000,1
"UT","Utah",53,961000,0
"UT","Utah",54,1370000,1
"UT","Utah",55,1241000,0
"UT","Utah",56,1376000,1
"UT","Utah",57,1159000,0
"UT","Utah",58,1722000,1
"UT","Utah",59,1404000,0
"UT","Utah",60,1493000,1
"UT","Utah",61,1199000,0
"UT","Utah",62,1976000,1
"UT","Utah",63,1423000,0
"UT","Utah",64,1607000,1
"UT","Utah",65,1167000,0
"UT","Utah",66,1909000,1
"UT","Utah",67,1387000,0
"UT","Utah",68,1336000,0
"UT","Utah",69,1127000,0
"UT","Utah",70,1566000,1
"UT","Utah",71,1137000,0
"UT","Utah",72,1324000,1
"UT","Utah",73,1105000,0
"UT","Utah",74,1527000,1
"UT","Utah",75,1305000,0
"UT","Utah",76,1308000,1
"UT","Utah",77,1196000,0
"UT","Utah",78,1661000,1
"UT","Utah",79,1357000,0
"UT","Utah",80,1349000,0
"UT","Utah",81,1322000,0
"UT","Utah",82,1782000,1
"UT","Utah",83,1442000,0
"UT","Utah",84,1509000,1
"UT","Utah",85,1319000,0
"UT","Utah",86,2056000,1
"UT","Utah",87,1443000,0
"UT","Utah",88,1515000,1
"UT","Utah",89,1391000,0
"UT","Utah",90,1957000,1
"UT","Utah",91,1540000,0
"UT","Utah",92,1627000,1
"UT","Utah",93,1431000,0
"UT","Utah",94,2100000,1
"UT","Utah",95,1730000,0
"UT","Utah",96,1701000,0
"UT","Utah",97,1494000,0
"UT","Utah",98,2117000,1
"UT","Utah",99,1620000,0
"UT","Utah",100,1803000,1
"UT","Utah",101,1587000,0
"UT","Utah",102,2280000,1
"UT","Utah",103,1894000,0
"UT","Utah",104,2243000,1
"UT","Utah",105,2224000,0
"UT","Utah",106,2794000,1
"UT","Utah",107,2101000,0
"UT","Utah",108,2209000,1
"UT","Utah",109,2084000,0
"UT","Utah",110,3248000,1
"UT","Utah",111,2151000,0
"UT","Utah",112,2372000,1
"UT","Utah",113,2244000,0
"UT","Utah",114,2174000,0
"UT","Utah",115,3098000,1
"UT","Utah",116,2623000,0
"UT","Utah",117,2591000,0
"UT","Utah",118,4208000,1
"UT","Utah",119,2832000,0
"VT","Vermont",9,205000,
"VT","Vermont",10,227000,1
"VT","Vermont",11,196000,0
"VT","Vermont",12,196000,1
"VT","Vermont",13,199000,1
"VT","Vermont",14,227000,1
"VT","Vermont",15,199000,0
"VT","Vermont",16,198000,0
"VT","Vermont",17,204000,1
"VT","Vermont",18,240000,1
"VT","Vermont",19,204000,0
"VT","Vermont",20,216000,1
"VT","Vermont",21,219000,1
"VT","Vermont",22,261000,1
"VT","Vermont",23,217000,0
"VT","Vermont",24,230000,1
"VT","Vermont",25,231000,1
"VT","Vermont",26,279000,1
"VT","Vermont",27,217000,0
"VT","Vermont",28,224000,1
"VT","Vermont",29,250000,1
"VT","Vermont",30,282000,1
"VT","Vermont",31,330000,1
"VT","Vermont",32,355000,1
"VT","Vermont",33,342000,0
"VT","Vermont",34,444000,1
"VT","Vermont",35,338000,0
"VT","Vermont",36,354000,1
"VT","Vermont",37,375000,1
"VT","Vermont",38,449000,1
"VT","Vermont",39,327000,0
"VT","Vermont",40,342000,1
"VT","Vermont",41,346000,1
"VT","Vermont",42,425000,1
"VT","Vermont",43,360000,0
"VT","Vermont",44,371000,1
"VT","Vermont",45,363000,0
"VT","Vermont",46,443000,1
"VT","Vermont",47,380000,0
"VT","Vermont",48,392000,1
"VT","Vermont",49,391000,0
"VT","Vermont",50,490000,1
"VT","Vermont",51,349000,0
"VT","Vermont",52,369000,1
"VT","Vermont",53,312000,0
"VT","Vermont",54,1074000,1
"VT","Vermont",55,381000,0
"VT","Vermont",56,321000,0
"VT","Vermont",57,340000,1
"VT","Vermont",58,1238000,1
"VT","Vermont",59,388000,0
"VT","Vermont",60,376000,0
"VT","Vermont",61,354000,0
"VT","Vermont",62,1261000,1
"VT","Vermont",63,388000,0
"VT","Vermont",64,476000,1
"VT","Vermont",65,363000,0
"VT","Vermont",66,1183000,1
"VT","Vermont",67,386000,0
"VT","Vermont",68,434000,1
"VT","Vermont",69,337000,0
"VT","Vermont",70,1210000,1
"VT","Vermont",71,395000,0
"VT","Vermont",72,459000,1
"VT","Vermont",73,359000,0
"VT","Vermont",74,1274000,1
"VT","Vermont",75,422000,0
"VT","Vermont",76,492000,1
"VT","Vermont",77,409000,0
"VT","Vermont",78,1348000,1
"VT","Vermont",79,447000,0
"VT","Vermont",80,493000,1
"VT","Vermont",81,431000,0
"VT","Vermont",82,1368000,1
"VT","Vermont",83,456000,0
"VT","Vermont",84,527000,1
"VT","Vermont",85,440000,0
"VT","Vermont",86,1437000,1
"VT","Vermont",87,481000,0
"VT","Vermont",88,551000,1
"VT","Vermont",89,453000,0
"VT","Vermont",90,1483000,1
"VT","Vermont",91,491000,0
"VT","Vermont",92,557000,1
"VT","Vermont",93,471000,0
"VT","Vermont",94,1524000,1
"VT","Vermont",95,498000,0
"VT","Vermont",96,580000,1
"VT","Vermont",97,473000,0
"VT","Vermont",98,1536000,1
"VT","Vermont",99,508000,0
"VT","Vermont",100,575000,1
"VT","Vermont",101,511000,0
"VT","Vermont",102,1563000,1
"VT","Vermont",103,510000,0
"VT","Vermont",104,598000,1
"VT","Vermont",105,542000,0
"VT","Vermont",106,1634000,1
"VT","Vermont",107,542000,0
"VT","Vermont",108,640000,1
"VT","Vermont",109,542000,0
"VT","Vermont",110,1705000,1
"VT","Vermont",111,588000,0
"VT","Vermont",112,665000,1
"VT","Vermont",113,631000,0
"VT","Vermont",114,1540000,1
"VT","Vermont",115,792000,0
"VT","Vermont",116,718000,0
"VT","Vermont",117,669000,0
"VT","Vermont",118,1926000,1
"VT","Vermont",119,691000,0
"VA","Virginia",9,1817000,
"VA","Virginia",10,2406000,1
"VA","Virginia",11,2005000,0
"VA","Virginia",12,2032000,1
"VA","Virginia",13,1944000,0
"VA","Virginia",14,2406000,1
"VA","Virginia",15,2111000,0
"VA","Virginia",16,2034000,0
"VA","Virginia",17,2015000,0
"VA","Virginia",18,2749000,1
"VA","Virginia",19,2279000,0
"VA","Virginia",20,2194000,0
"VA","Virginia",21,2216000,1
"VA","Virginia",22,2938000,1
"VA","Virginia",23,2408000,0
"VA","Virginia",24,2446000,1
"VA","Virginia",25,2337000,0
"VA","Virginia",26,3284000,1
"VA","Virginia",27,2654000,0
"VA","Virginia",28,2598000,0
"VA","Virginia",29,2738000,1
"VA","Virginia",30,3623000,1
"VA","Virginia",31,2958000,0
"VA","Virginia",32,2984000,1
"VA","Virginia",33,2787000,0
"VA","Virginia",34,4349000,1
"VA","Virginia",35,2950000,0
"VA","Virginia",36,3007000,1
"VA","Virginia",37,3077000,1
"VA","Virginia",38,4060000,1
"VA","Virginia",39,3257000,0
"VA","Virginia",40,3168000,0
"VA","Virginia",41,2486000,0
"VA","Virginia",42,3871000,1
"VA","Virginia",43,2971000,0
"VA","Virginia",44,3157000,1
"VA","Virginia",45,2921000,0
"VA","Virginia",46,3923000,1
"VA","Virginia",47,3179000,0
"VA","Virginia",48,3511000,1
"VA","Virginia",49,3169000,0
"VA","Virginia",50,4375000,1
"VA","Virginia",51,3544000,0
"VA","Virginia",52,3873000,1
"VA","Virginia",53,3689000,0
"VA","Virginia",54,4813000,1
"VA","Virginia",55,3171000,0
"VA","Virginia",56,5094000,1
"VA","Virginia",57,3831000,0
"VA","Virginia",58,5096000,1
"VA","Virginia",59,4248000,0
"VA","Virginia",60,5099000,1
"VA","Virginia",61,3983000,0
"VA","Virginia",62,5642000,1
"VA","Virginia",63,4427000,0
"VA","Virginia",64,4274000,0
"VA","Virginia",65,4064000,0
"VA","Virginia",66,5558000,1
"VA","Virginia",67,4382000,0
"VA","Virginia",68,4223000,0
"VA","Virginia",69,3255000,0
"VA","Virginia",70,4748000,1
"VA","Virginia",71,4051000,0
"VA","Virginia",72,4161000,1
"VA","Virginia",73,3223000,0
"VA","Virginia",74,4826000,1
"VA","Virginia",75,3930000,0
"VA","Virginia",76,4339000,1
"VA","Virginia",77,3697000,0
"VA","Virginia",78,5319000,1
"VA","Virginia",79,4112000,0
"VA","Virginia",80,4412000,1
"VA","Virginia",81,3925000,0
"VA","Virginia",82,5591000,1
"VA","Virginia",83,4535000,0
"VA","Virginia",84,4495000,0
"VA","Virginia",85,4077000,0
"VA","Virginia",86,6011000,1
"VA","Virginia",87,4469000,0
"VA","Virginia",88,4587000,1
"VA","Virginia",89,4157000,0
"VA","Virginia",90,5721000,1
"VA","Virginia",91,4747000,0
"VA","Virginia",92,5041000,1
"VA","Virginia",93,4265000,0
"VA","Virginia",94,6341000,1
"VA","Virginia",95,5033000,0
"VA","Virginia",96,5051000,1
"VA","Virginia",97,4666000,0
"VA","Virginia",98,6286000,1
"VA","Virginia",99,5197000,0
"VA","Virginia",100,5283000,1
"VA","Virginia",101,4964000,0
"VA","Virginia",102,6399000,1
"VA","Virginia",103,5430000,0
"VA","Virginia",104,5658000,1
"VA","Virginia",105,5416000,0
"VA","Virginia",106,6471000,1
"VA","Virginia",107,5550000,0
"VA","Virginia",108,5504000,0
"VA","Virginia",109,6190000,1
"VA","Virginia",110,8823000,1
"VA","Virginia",111,6537000,0
"VA","Virginia",112,6919000,1
"VA","Virginia",113,6337000,0
"VA","Virginia",114,8160000,1
"VA","Virginia",115,7113000,0
"VA","Virginia",116,7423000,1
"VA","Virginia",117,7351000,0
"VA","Virginia",118,10757000,1
"VA","Virginia",119,7958000,0
"WA","Washington",9,2406000,
"WA","Washington",10,2508000,1
"WA","Washington",11,2483000,0
"WA","Washington",12,2559000,1
"WA","Washington",13,2222000,0
"WA","Washington",14,2936000,1
"WA","Washington",15,2583000,0
"WA","Washington",16,2559000,0
"WA","Washington",17,2389000,0
"WA","Washington",18,3018000,1
"WA","Washington",19,2708000,0
"WA","Washington",20,2685000,0
"WA","Washington",21,2024000,0
"WA","Washington",22,3774000,1
"WA","Washington",23,2821000,0
"WA","Washington",24,2887000,1
"WA","Washington",25,2893000,1
"WA","Washington",26,3168000,1
"WA","Washington",27,3173000,1
"WA","Washington",28,2886000,0
"WA","Washington",29,2996000,1
"WA","Washington",30,3283000,1
"WA","Washington",31,3200000,0
"WA","Washington",32,3084000,0
"WA","Washington",33,3132000,1
"WA","Washington",34,3152000,1
"WA","Washington",35,3216000,1
"WA","Washington",36,3024000,0
"WA","Washington",37,3230000,1
"WA","Washington",38,3302000,1
"WA","Washington",39,3095000,0
"WA","Washington",40,3046000,0
"WA","Washington",41,3164000,1
"WA","Washington",42,3323000,1
"WA","Washington",43,3280000,0
"WA","Washington",44,3133000,0
"WA","Washington",45,3243000,1
"WA","Washington",46,3414000,1
"WA","Washington",47,3478000,1
"WA","Washington",48,3326000,0
"WA","Washington",49,3446000,1
"WA","Washington",50,3653000,1
"WA","Washington",51,3774000,1
"WA","Washington",52,3486000,0
"WA","Washington",53,3720000,1
"WA","Washington",54,3827000,1
"WA","Washington",55,4071000,1
"WA","Washington",56,3829000,0
"WA","Washington",57,4168000,1
"WA","Washington",58,4339000,1
"WA","Washington",59,4632000,1
"WA","Washington",60,4135000,0
"WA","Washington",61,4356000,1
"WA","Washington",62,4577000,1
"WA","Washington",63,4710000,1
"WA","Washington",64,4295000,0
"WA","Washington",65,4555000,1
"WA","Washington",66,4345000,0
"WA","Washington",67,4670000,1
"WA","Washington",68,3919000,0
"WA","Washington",69,4144000,1
"WA","Washington",70,3675000,0
"WA","Washington",71,4254000,1
"WA","Washington",72,3627000,0
"WA","Washington",73,4137000,1
"WA","Washington",74,4111000,0
"WA","Washington",75,4408000,1
"WA","Washington",76,3908000,0
"WA","Washington",77,4383000,1
"WA","Washington",78,4630000,1
"WA","Washington",79,4586000,0
"WA","Washington",80,3969000,0
"WA","Washington",81,4543000,1
"WA","Washington",82,4478000,0
"WA","Washington",83,4792000,1
"WA","Washington",84,4319000,0
"WA","Washington",85,4847000,1
"WA","Washington",86,4735000,0
"WA","Washington",87,5263000,1
"WA","Washington",88,4351000,0
"WA","Washington",89,4959000,1
"WA","Washington",90,4919000,0
"WA","Washington",91,5384000,1
"WA","Washington",92,4610000,0
"WA","Washington",93,5417000,1
"WA","Washington",94,5239000,0
"WA","Washington",95,5749000,1
"WA","Washington",96,5092000,0
"WA","Washington",97,5811000,1
"WA","Washington",98,5652000,0
"WA","Washington",99,5987000,1
"WA","Washington",100,5919000,0
"WA","Washington",101,6227000,1
"WA","Washington",102,5817000,0
"WA","Washington",103,6265000,1
"WA","Washington",104,5892000,0
"WA","Washington",105,6514000,1
"WA","Washington",106,7342000,1
"WA","Washington",107,5744000,0
"WA","Washington",108,6227000,1
"WA","Washington",109,7553000,1
"WA","Washington",110,8641000,1
"WA","Washington",111,7996000,0
"WA","Washington",112,6621000,0
"WA","Washington",113,8254000,1
"WA","Washington",114,6023000,0
"WA","Washington",115,7797000,1
"WA","Washington",116,7897000,1
"WA","Washington",117,8422000,1
"WA","Washington",118,8514000,1
"WA","Washington",119,8766000,1
"WV","West Virginia",9,602000,
"WV","West Virginia",10,738000,1
"WV","West Virginia",11,618000,0
"WV","West Virginia",12,735000,1
"WV","West Virginia",13,666000,0
"WV","West Virginia",14,786000,1
"WV","West Virginia",15,647000,0
"WV","West Virginia",16,735000,1
"WV","West Virginia",17,649000,0
"WV","West Virginia",18,821000,1
"WV","West Virginia",19,673000,0
"WV","West Virginia",20,685000,1
"WV","West Virginia",21,699000,1
"WV","West Virginia",22,845000,1
"WV","West Virginia",23,711000,0
"WV","West Virginia",24,698000,0
"WV","West Virginia",25,713000,1
"WV","West Virginia",26,871000,1
"WV","West Virginia",27,717000,0
"WV","West Virginia",28,760000,1
"WV","West Virginia",29,731000,0
"WV","West Virginia",30,940000,1
"WV","West Virginia",31,738000,0
"WV","West Virginia",32,726000,0
"WV","West Virginia",33,765000,1
"WV","West Virginia",34,935000,1
"WV","West Virginia",35,805000,0
"WV","West Virginia",36,792000,0
"WV","West Virginia",37,788000,0
"WV","West Virginia",38,1019000,1
"WV","West Virginia",39,802000,0
"WV","West Virginia",40,879000,1
"WV","West Virginia",41,854000,0
"WV","West Virginia",42,1034000,1
"WV","West Virginia",43,868000,0
"WV","West Virginia",44,837000,0
"WV","West Virginia",45,861000,1
"WV","West Virginia",46,1017000,1
"WV","West Virginia",47,902000,0
"WV","West Virginia",48,872000,0
"WV","West Virginia",49,887000,1
"WV","West Virginia",50,1085000,1
"WV","West Virginia",51,947000,0
"WV","West Virginia",52,895000,0
"WV","West Virginia",53,988000,1
"WV","West Virginia",54,1231000,1
"WV","West Virginia",55,1050000,0
"WV","West Virginia",56,1029000,0
"WV","West Virginia",57,1153000,1
"WV","West Virginia",58,1326000,1
"WV","West Virginia",59,1077000,0
"WV","West Virginia",60,1117000,1
"WV","West Virginia",61,1124000,1
"WV","West Virginia",62,1331000,1
"WV","West Virginia",63,1297000,0
"WV","West Virginia",64,1011000,0
"WV","West Virginia",65,1250000,1
"WV","West Virginia",66,1319000,1
"WV","West Virginia",67,1287000,0
"WV","West Virginia",68,1096000,0
"WV","West Virginia",69,1144000,1
"WV","West Virginia",70,1283000,1
"WV","West Virginia",71,1205000,0
"WV","West Virginia",72,1076000,0
"WV","West Virginia",73,1096000,1
"WV","West Virginia",74,1312000,1
"WV","West Virginia",75,1340000,1
"WV","West Virginia",76,1120000,0
"WV","West Virginia",77,1246000,1
"WV","West Virginia",78,1425000,1
"WV","West Virginia",79,1338000,0
"WV","West Virginia",80,1229000,0
"WV","West Virginia",81,1230000,1
"WV","West Virginia",82,1558000,1
"WV","West Virginia",83,1327000,0
"WV","West Virginia",84,1316000,0
"WV","West Virginia",85,1207000,0
"WV","West Virginia",86,1540000,1
"WV","West Virginia",87,1351000,0
"WV","West Virginia",88,1268000,0
"WV","West Virginia",89,1230000,0
"WV","West Virginia",90,1558000,1
"WV","West Virginia",91,1351000,0
"WV","West Virginia",92,1332000,0
"WV","West Virginia",93,1274000,0
"WV","West Virginia",94,1602000,1
"WV","West Virginia",95,1274000,0
"WV","West Virginia",96,1255000,0
"WV","West Virginia",97,1184000,0
"WV","West Virginia",98,1417000,1
"WV","West Virginia",99,1230000,0
"WV","West Virginia",100,1222000,0
"WV","West Virginia",101,1242000,1
"WV","West Virginia",102,1506000,1
"WV","West Virginia",103,1251000,0
"WV","West Virginia",104,1311000,1
"WV","West Virginia",105,1281000,0
"WV","West Virginia",106,1579000,1
"WV","West Virginia",107,1462000,0
"WV","West Virginia",108,1422000,0
"WV","West Virginia",109,1328000,0
"WV","West Virginia",110,1774000,1
"WV","West Virginia",111,1492000,0
"WV","West Virginia",112,1383000,0
"WV","West Virginia",113,1355000,0
"WV","West Virginia",114,1329000,0
"WV","West Virginia",115,1540000,1
"WV","West Virginia",116,1398000,0
"WV","West Virginia",117,1381000,0
"WV","West Virginia",118,1835000,1
"WV","West Virginia",119,1440000,0
"WI","Wisconsin",9,1944000,
"WI","Wisconsin",10,1843000,0
"WI","Wisconsin",11,1568000,0
"WI","Wisconsin",12,2271000,1
"WI","Wisconsin",13,1944000,0
"WI","Wisconsin",14,1843000,0
"WI","Wisconsin",15,1568000,0
"WI","Wisconsin",16,2271000,1
"WI","Wisconsin",17,2271000,1
"WI","Wisconsin",18,1843000,0
"WI","Wisconsin",19,2176000,1
"WI","Wisconsin",20,3019000,1
"WI","Wisconsin",21,3019000,1
"WI","Wisconsin",22,2091000,0
"WI","Wisconsin",23,1924000,0
"WI","Wisconsin",24,2621000,1
"WI","Wisconsin",25,2671000,1
"WI","Wisconsin",26,2980000,1
"WI","Wisconsin",27,2012000,0
"WI","Wisconsin",28,2802000,1
"WI","Wisconsin",29,2769000,0
"WI","Wisconsin",30,3119000,1
"WI","Wisconsin",31,2144000,0
"WI","Wisconsin",32,2929000,1
"WI","Wisconsin",33,3069000,1
"WI","Wisconsin",34,3499000,1
"WI","Wisconsin",35,2142000,0
"WI","Wisconsin",36,2869000,1
"WI","Wisconsin",37,2780000,0
"WI","Wisconsin",38,3027000,1
"WI","Wisconsin",39,2497000,0
"WI","Wisconsin",40,3196000,1
"WI","Wisconsin",41,2900000,0
"WI","Wisconsin",42,3220000,1
"WI","Wisconsin",43,2511000,0
"WI","Wisconsin",44,3073000,1
"WI","Wisconsin",45,2844000,0
"WI","Wisconsin",46,3500000,1
"WI","Wisconsin",47,2336000,0
"WI","Wisconsin",48,3144000,1
"WI","Wisconsin",49,2735000,0
"WI","Wisconsin",50,4316000,1
"WI","Wisconsin",51,2457000,0
"WI","Wisconsin",52,3311000,1
"WI","Wisconsin",53,2934000,0
"WI","Wisconsin",54,4486000,1
"WI","Wisconsin",55,2620000,0
"WI","Wisconsin",56,3530000,1
"WI","Wisconsin",57,3054000,0
"WI","Wisconsin",58,4662000,1
"WI","Wisconsin",59,2691000,0
"WI","Wisconsin",60,3707000,1
"WI","Wisconsin",61,3082000,0
"WI","Wisconsin",62,5004000,1
"WI","Wisconsin",63,2784000,0
"WI","Wisconsin",64,3662000,1
"WI","Wisconsin",65,3311000,0
"WI","Wisconsin",66,5158000,1
"WI","Wisconsin",67,2921000,0
"WI","Wisconsin",68,3615000,1
"WI","Wisconsin",69,2941000,0
"WI","Wisconsin",70,4975000,1
"WI","Wisconsin",71,2677000,0
"WI","Wisconsin",72,3822000,1
"WI","Wisconsin",73,2843000,0
"WI","Wisconsin",74,5026000,1
"WI","Wisconsin",75,2981000,0
"WI","Wisconsin",76,3936000,1
"WI","Wisconsin",77,3130000,0
"WI","Wisconsin",78,5299000,1
"WI","Wisconsin",79,3120000,0
"WI","Wisconsin",80,4002000,1
"WI","Wisconsin",81,3133000,0
"WI","Wisconsin",82,5740000,1
"WI","Wisconsin",83,3034000,0
"WI","Wisconsin",84,4262000,1
"WI","Wisconsin",85,3266000,0
"WI","Wisconsin",86,5951000,1
"WI","Wisconsin",87,3296000,0
"WI","Wisconsin",88,4321000,1
"WI","Wisconsin",89,3434000,0
"WI","Wisconsin",90,5314000,1
"WI","Wisconsin",91,3251000,0
"WI","Wisconsin",92,4214000,1
"WI","Wisconsin",93,3816000,0
"WI","Wisconsin",94,5738000,1
"WI","Wisconsin",95,3328000,0
"WI","Wisconsin",96,4396000,1
"WI","Wisconsin",97,3900000,0
"WI","Wisconsin",98,5984000,1
"WI","Wisconsin",99,3420000,0
"WI","Wisconsin",100,4490000,1
"WI","Wisconsin",101,4022000,0
"WI","Wisconsin",102,6080000,1
"WI","Wisconsin",103,3290000,0
"WI","Wisconsin",104,4928000,1
"WI","Wisconsin",105,4026000,0
"WI","Wisconsin",106,6421000,1
"WI","Wisconsin",107,3561000,0
"WI","Wisconsin",108,4987000,1
"WI","Wisconsin",109,3926000,0
"WI","Wisconsin",110,7551000,1
"WI","Wisconsin",111,3967000,0
"WI","Wisconsin",112,5148000,1
"WI","Wisconsin",113,4341000,0
"WI","Wisconsin",114,6784000,1
"WI","Wisconsin",115,4001000,0
"WI","Wisconsin",116,5625000,1
"WI","Wisconsin",117,4803000,0
"WI","Wisconsin",118,8577000,1
"WI","Wisconsin",119,4074000,0
"WY","Wyoming",9,130000,
"WY","Wyoming",10,246000,1
"WY","Wyoming",11,84000,0
"WY","Wyoming",12,174000,1
"WY","Wyoming",13,158000,0
"WY","Wyoming",14,165000,1
"WY","Wyoming",15,185000,1
"WY","Wyoming",16,135000,0
"WY","Wyoming",17,157000,1
"WY","Wyoming",18,244000,1
"WY","Wyoming",19,111000,0
"WY","Wyoming",20,156000,1
"WY","Wyoming",21,156000,1
"WY","Wyoming",22,242000,1
"WY","Wyoming",23,134000,0
"WY","Wyoming",24,218000,1
"WY","Wyoming",25,201000,0
"WY","Wyoming",26,295000,1
"WY","Wyoming",27,130000,0
"WY","Wyoming",28,142000,1
"WY","Wyoming",29,164000,1
"WY","Wyoming",30,265000,1
"WY","Wyoming",31,156000,0
"WY","Wyoming",32,185000,1
"WY","Wyoming",33,214000,1
"WY","Wyoming",34,353000,1
"WY","Wyoming",35,231000,0
"WY","Wyoming",36,296000,1
"WY","Wyoming",37,317000,1
"WY","Wyoming",38,294000,0
"WY","Wyoming",39,256000,0
"WY","Wyoming",40,330000,1
"WY","Wyoming",41,245000,0
"WY","Wyoming",42,270000,1
"WY","Wyoming",43,251000,0
"WY","Wyoming",44,344000,1
"WY","Wyoming",45,309000,0
"WY","Wyoming",46,317000,1
"WY","Wyoming",47,333000,1
"WY","Wyoming",48,357000,1
"WY","Wyoming",49,316000,0
"WY","Wyoming",50,509000,1
"WY","Wyoming",51,320000,0
"WY","Wyoming",52,417000,1
"WY","Wyoming",53,375000,0
"WY","Wyoming",54,632000,1
"WY","Wyoming",55,238000,0
"WY","Wyoming",56,507000,1
"WY","Wyoming",57,490000,0
"WY","Wyoming",58,889000,1
"WY","Wyoming",59,266000,0
"WY","Wyoming",60,519000,1
"WY","Wyoming",61,443000,0
"WY","Wyoming",62,800000,1
"WY","Wyoming",63,283000,0
"WY","Wyoming",64,591000,1
"WY","Wyoming",65,510000,0
"WY","Wyoming",66,905000,1
"WY","Wyoming",67,380000,0
"WY","Wyoming",68,926000,1
"WY","Wyoming",69,598000,0
"WY","Wyoming",70,860000,1
"WY","Wyoming",71,262000,0
"WY","Wyoming",72,498000,1
"WY","Wyoming",73,418000,0
"WY","Wyoming",74,797000,1
"WY","Wyoming",75,305000,0
"WY","Wyoming",76,717000,1
"WY","Wyoming",77,526000,0
"WY","Wyoming",78,915000,1
"WY","Wyoming",79,293000,0
"WY","Wyoming",80,594000,1
"WY","Wyoming",81,520000,0
"WY","Wyoming",82,897000,1
"WY","Wyoming",83,287000,0
"WY","Wyoming",84,505000,1
"WY","Wyoming",85,458000,0
"WY","Wyoming",86,936000,1
"WY","Wyoming",87,278000,0
"WY","Wyoming",88,504000,1
"WY","Wyoming",89,514000,1
"WY","Wyoming",90,967000,1
"WY","Wyoming",91,333000,0
"WY","Wyoming",92,606000,1
"WY","Wyoming",93,554000,0
"WY","Wyoming",94,864000,1
"WY","Wyoming",95,311000,0
"WY","Wyoming",96,438000,1
"WY","Wyoming",97,423000,0
"WY","Wyoming",98,742000,1
"WY","Wyoming",99,269000,0
"WY","Wyoming",100,391000,1
"WY","Wyoming",101,397000,1
"WY","Wyoming",102,668000,1
"WY","Wyoming",103,302000,0
"WY","Wyoming",104,465000,1
"WY","Wyoming",105,449000,0
"WY","Wyoming",106,622000,1
"WY","Wyoming",107,326000,0
"WY","Wyoming",108,512000,1
"WY","Wyoming",109,495000,0
"WY","Wyoming",110,777000,1
"WY","Wyoming",111,355000,0
"WY","Wyoming",112,538000,1
"WY","Wyoming",113,446000,0
"WY","Wyoming",114,739000,1
"WY","Wyoming",115,407000,0
"WY","Wyoming",116,491000,1
"WY","Wyoming",117,410000,0
"WY","Wyoming",118,653000,1
"WY","Wyoming",119,364000,0
